,District_Name,Market_Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price_Date
337,Agra,Agra,Potato,Desi,FAQ,2750,3000,2880,23 Nov 2020
338,Agra,Agra,Potato,Desi,FAQ,2700,3000,2850,21 Nov 2020
339,Agra,Agra,Potato,Desi,FAQ,2800,3000,2890,20 Nov 2020
340,Agra,Agra,Potato,Desi,FAQ,2800,3000,2900,19 Nov 2020
341,Agra,Agra,Potato,Desi,FAQ,2750,3000,2880,18 Nov 2020
342,Agra,Agra,Potato,Desi,FAQ,2750,3000,2880,16 Nov 2020
343,Agra,Agra,Potato,Desi,FAQ,2750,3000,2880,14 Nov 2020
344,Agra,Agra,Potato,Desi,FAQ,2750,3000,2850,13 Nov 2020
345,Agra,Agra,Potato,Desi,FAQ,2700,3000,2840,12 Nov 2020
346,Agra,Agra,Potato,Desi,FAQ,2700,2950,2820,11 Nov 2020
347,Agra,Agra,Potato,Desi,FAQ,2700,3000,2850,10 Nov 2020
348,Agra,Agra,Potato,Desi,FAQ,2700,2950,2820,09 Nov 2020
349,Agra,Agra,Potato,Desi,FAQ,2700,2950,2810,07 Nov 2020
350,Agra,Agra,Potato,Desi,FAQ,2700,2900,2800,06 Nov 2020
351,Agra,Agra,Potato,Desi,FAQ,2750,3000,2870,05 Nov 2020
352,Agra,Agra,Potato,Desi,FAQ,2700,2950,2820,04 Nov 2020
353,Agra,Agra,Potato,Desi,FAQ,2700,2900,2800,03 Nov 2020
354,Agra,Agra,Potato,Desi,FAQ,2650,2900,2780,02 Nov 2020
355,Agra,Agra,Potato,Desi,FAQ,2700,2950,2790,31 Oct 2020
356,Agra,Agra,Potato,Desi,FAQ,2700,2950,2780,30 Oct 2020
357,Agra,Agra,Potato,Desi,FAQ,2650,2900,2770,29 Oct 2020
358,Agra,Agra,Potato,Desi,FAQ,2600,2850,2750,28 Oct 2020
359,Agra,Agra,Potato,Desi,FAQ,2500,2750,2650,27 Oct 2020
360,Agra,Agra,Potato,Desi,FAQ,2650,2850,2780,26 Oct 2020
361,Agra,Agra,Potato,Desi,FAQ,2600,2850,2700,24 Oct 2020
362,Agra,Agra,Potato,Desi,FAQ,2550,2800,2680,23 Oct 2020
363,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,22 Oct 2020
364,Agra,Agra,Potato,Desi,FAQ,2400,2600,2480,21 Oct 2020
365,Agra,Agra,Potato,Desi,FAQ,2400,2600,2490,20 Oct 2020
366,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,19 Oct 2020
367,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,17 Oct 2020
368,Agra,Agra,Potato,Desi,FAQ,2400,2600,2510,16 Oct 2020
369,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,15 Oct 2020
370,Agra,Agra,Potato,Desi,FAQ,2350,2600,2470,14 Oct 2020
371,Agra,Agra,Potato,Desi,FAQ,2300,2550,2450,13 Oct 2020
372,Agra,Agra,Potato,Desi,FAQ,2400,2600,2515,12 Oct 2020
373,Agra,Agra,Potato,Desi,FAQ,2420,2650,2525,10 Oct 2020
374,Agra,Agra,Potato,Desi,FAQ,2400,2650,2520,09 Oct 2020
375,Agra,Agra,Potato,Desi,FAQ,2400,2600,2510,08 Oct 2020
376,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,07 Oct 2020
377,Agra,Agra,Potato,Desi,FAQ,2350,2600,2480,06 Oct 2020
378,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,05 Oct 2020
379,Agra,Agra,Potato,Desi,FAQ,2350,2600,2480,03 Oct 2020
380,Agra,Agra,Potato,Desi,FAQ,2300,2550,2450,02 Oct 2020
381,Agra,Agra,Potato,Desi,FAQ,2350,2600,2470,30 Sep 2020
382,Agra,Agra,Potato,Desi,FAQ,2350,2550,2480,29 Sep 2020
383,Agra,Agra,Potato,Desi,FAQ,2400,2600,2500,28 Sep 2020
384,Agra,Agra,Potato,Desi,FAQ,2300,2500,2400,26 Sep 2020
385,Agra,Agra,Potato,Desi,FAQ,2200,2500,2350,25 Sep 2020
386,Agra,Agra,Potato,Desi,FAQ,2300,2500,2400,24 Sep 2020
387,Agra,Agra,Potato,Desi,FAQ,2300,2500,2380,23 Sep 2020
388,Agra,Agra,Potato,Desi,FAQ,2200,2400,2280,22 Sep 2020
389,Agra,Agra,Potato,Desi,FAQ,2200,2400,2300,21 Sep 2020
390,Agra,Agra,Potato,Desi,FAQ,2100,2350,2250,19 Sep 2020
391,Agra,Agra,Potato,Desi,FAQ,2200,2400,2280,18 Sep 2020
392,Agra,Agra,Potato,Desi,FAQ,2120,2350,2250,17 Sep 2020
393,Agra,Agra,Potato,Desi,FAQ,2100,2300,2210,16 Sep 2020
394,Agra,Agra,Potato,Desi,FAQ,2100,2400,2240,15 Sep 2020
395,Agra,Agra,Potato,Desi,FAQ,2100,2300,2200,14 Sep 2020
396,Agra,Agra,Potato,Desi,FAQ,2100,2300,2200,12 Sep 2020
397,Agra,Agra,Potato,Desi,FAQ,2050,2250,2170,11 Sep 2020
398,Agra,Agra,Potato,Desi,FAQ,2000,2200,2100,10 Sep 2020
399,Agra,Agra,Potato,Desi,FAQ,2000,2200,2120,09 Sep 2020
400,Agra,Agra,Potato,Desi,FAQ,2050,2250,2150,08 Sep 2020
401,Agra,Agra,Potato,Desi,FAQ,2000,2200,2080,07 Sep 2020
402,Agra,Agra,Potato,Desi,FAQ,2000,2200,2100,05 Sep 2020
403,Agra,Agra,Potato,Desi,FAQ,2000,2200,2080,04 Sep 2020
404,Agra,Agra,Potato,Desi,FAQ,1900,2100,1980,03 Sep 2020
405,Agra,Agra,Potato,Desi,FAQ,1900,2100,2000,02 Sep 2020
406,Agra,Agra,Potato,Desi,FAQ,1900,2100,1980,31 Aug 2020
407,Agra,Agra,Potato,Desi,FAQ,1900,2100,2000,29 Aug 2020
408,Agra,Agra,Potato,Desi,FAQ,1900,2100,1990,28 Aug 2020
409,Agra,Agra,Potato,Desi,FAQ,1900,2100,2000,27 Aug 2020
410,Agra,Agra,Potato,Desi,FAQ,1850,2050,1950,26 Aug 2020
411,Agra,Agra,Potato,Desi,FAQ,2000,2200,2080,25 Aug 2020
412,Agra,Agra,Potato,Desi,FAQ,2000,2200,2100,24 Aug 2020
413,Agra,Agra,Potato,Desi,FAQ,1950,2150,2050,22 Aug 2020
414,Agra,Agra,Potato,Desi,FAQ,1900,2100,2000,21 Aug 2020
415,Agra,Agra,Potato,Desi,FAQ,1925,2080,1985,20 Aug 2020
416,Agra,Agra,Potato,Desi,FAQ,1900,2100,1980,18 Aug 2020
417,Agra,Agra,Potato,Desi,FAQ,1910,2050,1985,17 Aug 2020
418,Agra,Agra,Potato,Desi,FAQ,1900,2050,1980,14 Aug 2020
419,Agra,Agra,Potato,Desi,FAQ,1850,2050,1950,13 Aug 2020
420,Agra,Agra,Potato,Desi,FAQ,1900,2080,2000,12 Aug 2020
421,Agra,Agra,Potato,Desi,FAQ,1900,2100,1980,11 Aug 2020
422,Agra,Agra,Potato,Desi,FAQ,1800,2000,1900,10 Aug 2020
423,Agra,Agra,Potato,Desi,FAQ,1750,2000,1840,08 Aug 2020
424,Agra,Agra,Potato,Desi,FAQ,1800,2000,1890,07 Aug 2020
425,Agra,Agra,Potato,Desi,FAQ,1800,2000,1900,06 Aug 2020
426,Agra,Agra,Potato,Desi,FAQ,1800,2000,1900,04 Aug 2020
427,Agra,Agra,Potato,Desi,FAQ,1800,2000,1890,03 Aug 2020
428,Agra,Agra,Potato,Desi,FAQ,1800,1950,1890,31 Jul 2020
429,Agra,Agra,Potato,Desi,FAQ,1780,1950,1870,30 Jul 2020
430,Agra,Agra,Potato,Desi,FAQ,1800,1950,1880,29 Jul 2020
431,Agra,Agra,Potato,Desi,FAQ,1800,1950,1880,28 Jul 2020
432,Agra,Agra,Potato,Desi,FAQ,1800,1950,1870,27 Jul 2020
433,Agra,Agra,Potato,Desi,FAQ,1750,1950,1850,25 Jul 2020
434,Agra,Agra,Potato,Desi,FAQ,1750,1900,1825,24 Jul 2020
435,Agra,Agra,Potato,Desi,FAQ,1750,1900,1830,23 Jul 2020
436,Agra,Agra,Potato,Desi,FAQ,1700,1900,1810,22 Jul 2020
437,Agra,Agra,Potato,Desi,FAQ,1700,1900,1800,21 Jul 2020
438,Agra,Agra,Potato,Desi,FAQ,1650,1880,1770,20 Jul 2020
439,Agra,Agra,Potato,Desi,FAQ,1700,1850,1780,17 Jul 2020
440,Agra,Agra,Potato,Desi,FAQ,1700,1900,1800,16 Jul 2020
441,Agra,Agra,Potato,Desi,FAQ,1700,1900,1800,15 Jul 2020
442,Agra,Agra,Potato,Desi,FAQ,1600,1800,1710,14 Jul 2020
443,Agra,Agra,Potato,Desi,FAQ,1650,1800,1730,13 Jul 2020
444,Agra,Agra,Potato,Desi,FAQ,1650,1800,1720,11 Jul 2020
445,Agra,Agra,Potato,Desi,FAQ,1600,1800,1700,10 Jul 2020
446,Agra,Agra,Potato,Desi,FAQ,1550,1750,1650,09 Jul 2020
447,Agra,Agra,Potato,Desi,FAQ,1550,1750,1630,08 Jul 2020
448,Agra,Agra,Potato,Desi,FAQ,1520,1750,1625,07 Jul 2020
449,Agra,Agra,Potato,Desi,FAQ,1550,1700,1620,06 Jul 2020
450,Agra,Agra,Potato,Desi,FAQ,1450,1650,1550,04 Jul 2020
451,Agra,Agra,Potato,Desi,FAQ,1450,1650,1560,03 Jul 2020
452,Agra,Agra,Potato,Desi,FAQ,1400,1600,1520,02 Jul 2020
453,Agra,Agra,Potato,Desi,FAQ,1400,1600,1500,30 Jun 2020
454,Agra,Agra,Potato,Desi,FAQ,1400,1560,1480,29 Jun 2020
455,Agra,Agra,Potato,Desi,FAQ,1400,1600,1490,27 Jun 2020
456,Agra,Agra,Potato,Desi,FAQ,1400,1600,1500,26 Jun 2020
457,Agra,Agra,Potato,Desi,FAQ,1350,1550,1450,25 Jun 2020
458,Agra,Agra,Potato,Desi,FAQ,1350,1550,1460,24 Jun 2020
459,Agra,Agra,Potato,Desi,FAQ,1350,1550,1450,23 Jun 2020
460,Agra,Agra,Potato,Desi,FAQ,1300,1500,1400,22 Jun 2020
461,Agra,Agra,Potato,Desi,FAQ,1300,1500,1410,20 Jun 2020
462,Agra,Agra,Potato,Desi,FAQ,1320,1500,1420,19 Jun 2020
463,Agra,Agra,Potato,Desi,FAQ,1300,1480,1370,18 Jun 2020
464,Agra,Agra,Potato,Desi,FAQ,1300,1450,1380,17 Jun 2020
465,Agra,Agra,Potato,Desi,FAQ,1280,1450,1360,16 Jun 2020
466,Agra,Agra,Potato,Desi,FAQ,1250,1450,1350,15 Jun 2020
467,Agra,Agra,Potato,Desi,FAQ,1280,1450,1340,14 Jun 2020
468,Agra,Agra,Potato,Desi,FAQ,1250,1450,1350,13 Jun 2020
469,Agra,Agra,Potato,Desi,FAQ,1250,1450,1340,12 Jun 2020
470,Agra,Agra,Potato,Desi,FAQ,1280,1440,1345,11 Jun 2020
471,Agra,Agra,Potato,Desi,FAQ,1280,1450,1350,10 Jun 2020
472,Agra,Agra,Potato,Desi,FAQ,1240,1400,1320,09 Jun 2020
473,Agra,Agra,Potato,Desi,FAQ,1250,1450,1330,08 Jun 2020
474,Agra,Agra,Potato,Desi,FAQ,1250,1420,1335,06 Jun 2020
475,Agra,Agra,Potato,Desi,FAQ,1280,1420,1340,05 Jun 2020
476,Agra,Agra,Potato,Desi,FAQ,1250,1420,1345,04 Jun 2020
477,Agra,Agra,Potato,Desi,FAQ,1250,1450,1340,03 Jun 2020
478,Agra,Agra,Potato,Desi,FAQ,1250,1400,1335,02 Jun 2020
479,Agra,Agra,Potato,Desi,FAQ,1280,1410,1350,31 May 2020
480,Agra,Agra,Potato,Desi,FAQ,1280,1450,1340,30 May 2020
481,Agra,Agra,Potato,Desi,FAQ,1280,1450,1350,29 May 2020
482,Agra,Agra,Potato,Desi,FAQ,1250,1450,1340,28 May 2020
483,Agra,Agra,Potato,Desi,FAQ,1280,1420,1350,27 May 2020
484,Agra,Agra,Potato,Desi,FAQ,1250,1450,1345,26 May 2020
485,Agra,Agra,Potato,Desi,FAQ,1250,1450,1340,25 May 2020
486,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,24 May 2020
487,Agra,Agra,Potato,Desi,FAQ,1280,1400,1345,23 May 2020
488,Agra,Agra,Potato,Desi,FAQ,1250,1420,1340,22 May 2020
489,Agra,Agra,Potato,Desi,FAQ,1280,1420,1350,21 May 2020
490,Agra,Agra,Potato,Desi,FAQ,1280,1400,1340,20 May 2020
491,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,18 May 2020
492,Agra,Agra,Potato,Desi,FAQ,1280,1400,1340,17 May 2020
493,Agra,Agra,Potato,Desi,FAQ,1260,1400,1330,16 May 2020
494,Agra,Agra,Potato,Desi,FAQ,1260,1390,1325,15 May 2020
495,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,14 May 2020
496,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,13 May 2020
497,Agra,Agra,Potato,Desi,FAQ,1280,1400,1335,12 May 2020
498,Agra,Agra,Potato,Desi,FAQ,1280,1400,1325,11 May 2020
499,Agra,Agra,Potato,Desi,FAQ,1260,1400,1330,09 May 2020
500,Agra,Agra,Potato,Desi,FAQ,1300,1400,1340,08 May 2020
501,Agra,Agra,Potato,Desi,FAQ,1280,1400,1325,07 May 2020
502,Agra,Agra,Potato,Desi,FAQ,1260,1400,1330,06 May 2020
503,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,05 May 2020
504,Agra,Agra,Potato,Desi,FAQ,1280,1400,1340,04 May 2020
505,Agra,Agra,Potato,Desi,FAQ,1280,1400,1325,02 May 2020
506,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,30 Apr 2020
507,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,29 Apr 2020
508,Agra,Agra,Potato,Desi,FAQ,1280,1400,1325,28 Apr 2020
509,Agra,Agra,Potato,Desi,FAQ,1280,1400,1330,27 Apr 2020
510,Agra,Agra,Potato,Desi,FAQ,1250,1400,1325,25 Apr 2020
511,Agra,Agra,Potato,Desi,FAQ,1250,1400,1325,24 Apr 2020
512,Agra,Agra,Potato,Desi,FAQ,1250,1400,1320,23 Apr 2020
513,Agra,Agra,Potato,Desi,FAQ,1250,1400,1330,18 Apr 2020
514,Agra,Agra,Potato,Desi,FAQ,1250,1400,1325,17 Apr 2020
515,Agra,Agra,Potato,Desi,FAQ,1220,1400,1300,16 Apr 2020
516,Agra,Agra,Potato,Desi,FAQ,1240,1400,1310,15 Apr 2020
517,Agra,Agra,Potato,Desi,FAQ,1250,1400,1310,14 Apr 2020
518,Agra,Agra,Potato,Desi,FAQ,1200,1350,1290,13 Apr 2020
519,Agra,Agra,Potato,Desi,FAQ,1220,1400,1310,11 Apr 2020
520,Agra,Agra,Potato,Desi,FAQ,1200,1350,1280,10 Apr 2020
521,Agra,Agra,Potato,Desi,FAQ,1250,1400,1320,09 Apr 2020
522,Agra,Agra,Potato,Desi,FAQ,1180,1320,1260,08 Apr 2020
523,Agra,Agra,Potato,Desi,FAQ,1200,1320,1260,07 Apr 2020
524,Agra,Agra,Potato,Desi,FAQ,1180,1350,1250,06 Apr 2020
525,Agra,Agra,Potato,Desi,FAQ,1150,1300,1220,04 Apr 2020
526,Agra,Agra,Potato,Desi,FAQ,1500,1650,1580,02 Apr 2020
527,Agra,Agra,Potato,Desi,FAQ,1650,1850,1750,31 Mar 2020
528,Agra,Agra,Potato,Desi,FAQ,1650,1800,1720,30 Mar 2020
529,Agra,Agra,Potato,Desi,FAQ,1150,1300,1210,21 Mar 2020
530,Agra,Agra,Potato,Desi,FAQ,1100,1300,1200,20 Mar 2020
531,Agra,Agra,Potato,Desi,FAQ,1100,1280,1200,19 Mar 2020
532,Agra,Agra,Potato,Desi,FAQ,1120,1260,1190,18 Mar 2020
533,Agra,Agra,Potato,Desi,FAQ,1100,1280,1180,17 Mar 2020
534,Agra,Agra,Potato,Desi,FAQ,1100,1250,1170,16 Mar 2020
535,Agra,Agra,Potato,Desi,FAQ,1050,1250,1150,14 Mar 2020
536,Agra,Agra,Potato,Desi,FAQ,1100,1300,1215,13 Mar 2020
537,Agra,Agra,Potato,Desi,FAQ,1100,1300,1200,12 Mar 2020
538,Agra,Agra,Potato,Desi,FAQ,1150,1300,1220,11 Mar 2020
539,Agra,Agra,Potato,Desi,FAQ,1080,1220,1140,07 Mar 2020
540,Agra,Agra,Potato,Desi,FAQ,1050,1200,1120,06 Mar 2020
541,Agra,Agra,Potato,Desi,FAQ,980,1150,1050,05 Mar 2020
542,Agra,Agra,Potato,Desi,FAQ,880,1050,950,04 Mar 2020
543,Agra,Agra,Potato,Desi,FAQ,750,950,850,03 Mar 2020
544,Agra,Agra,Potato,Desi,FAQ,780,920,855,02 Mar 2020
545,Agra,Agra,Potato,Desi,FAQ,780,980,860,28 Feb 2020
546,Agra,Agra,Potato,Desi,FAQ,800,950,870,26 Feb 2020
547,Agra,Agra,Potato,Desi,FAQ,800,960,880,25 Feb 2020
548,Agra,Agra,Potato,Desi,FAQ,800,980,870,24 Feb 2020
549,Agra,Agra,Potato,Desi,FAQ,800,950,880,22 Feb 2020
550,Agra,Agra,Potato,Desi,FAQ,800,950,870,21 Feb 2020
551,Agra,Agra,Potato,Desi,FAQ,800,1000,890,20 Feb 2020
552,Agra,Agra,Potato,Desi,FAQ,800,1000,900,19 Feb 2020
553,Agra,Agra,Potato,Desi,FAQ,800,1000,900,18 Feb 2020
554,Agra,Agra,Potato,Desi,FAQ,800,980,910,17 Feb 2020
555,Agra,Agra,Potato,Desi,FAQ,810,1000,905,15 Feb 2020
556,Agra,Agra,Potato,Desi,FAQ,800,1000,900,14 Feb 2020
557,Agra,Agra,Potato,Desi,FAQ,800,1000,910,13 Feb 2020
558,Agra,Agra,Potato,Desi,FAQ,850,1000,920,12 Feb 2020
559,Agra,Agra,Potato,Desi,FAQ,810,980,900,11 Feb 2020
560,Agra,Agra,Potato,Desi,FAQ,850,1000,910,10 Feb 2020
561,Agra,Agra,Potato,Desi,FAQ,850,1000,920,08 Feb 2020
562,Agra,Agra,Potato,Desi,FAQ,820,1000,900,07 Feb 2020
563,Agra,Agra,Potato,Desi,FAQ,900,1100,980,05 Feb 2020
564,Agra,Agra,Potato,Desi,FAQ,900,1050,970,04 Feb 2020
565,Agra,Agra,Potato,Desi,FAQ,900,1050,980,03 Feb 2020
566,Agra,Agra,Potato,Desi,FAQ,900,1060,1000,31 Jan 2020
567,Agra,Agra,Potato,Desi,FAQ,1000,1150,1080,30 Jan 2020
568,Agra,Agra,Potato,Desi,FAQ,1100,1260,1180,29 Jan 2020
569,Agra,Agra,Potato,Desi,FAQ,1050,1250,1150,28 Jan 2020
570,Agra,Agra,Potato,Desi,FAQ,1100,1260,1180,27 Jan 2020
571,Agra,Agra,Potato,Desi,FAQ,1150,1350,1260,25 Jan 2020
572,Agra,Agra,Potato,Desi,FAQ,1200,1350,1265,24 Jan 2020
573,Agra,Agra,Potato,Desi,FAQ,1180,1350,1250,22 Jan 2020
574,Agra,Agra,Potato,Desi,FAQ,1200,1350,1280,21 Jan 2020
575,Agra,Agra,Potato,Desi,FAQ,1200,1400,1300,20 Jan 2020
576,Agra,Agra,Potato,Desi,FAQ,1180,1350,1260,18 Jan 2020
577,Agra,Agra,Potato,Desi,FAQ,1150,1300,1225,17 Jan 2020
578,Agra,Agra,Potato,Desi,FAQ,1150,1300,1220,16 Jan 2020
579,Agra,Agra,Potato,Desi,FAQ,1150,1350,1250,15 Jan 2020
580,Agra,Agra,Potato,Desi,FAQ,1150,1300,1220,14 Jan 2020
581,Agra,Agra,Potato,Desi,FAQ,1150,1300,1220,13 Jan 2020
582,Agra,Agra,Potato,Desi,FAQ,1200,1300,1250,11 Jan 2020
583,Agra,Agra,Potato,Desi,FAQ,1200,1400,1300,10 Jan 2020
584,Agra,Agra,Potato,Desi,FAQ,1150,1350,1250,09 Jan 2020
585,Agra,Agra,Potato,Desi,FAQ,1250,1400,1320,08 Jan 2020
586,Agra,Agra,Potato,Desi,FAQ,1200,1400,1300,07 Jan 2020
587,Agra,Agra,Potato,Desi,FAQ,1200,1350,1280,06 Jan 2020
588,Agra,Agra,Potato,Desi,FAQ,1240,1400,1310,04 Jan 2020
589,Agra,Agra,Potato,Desi,FAQ,1300,1450,1380,03 Jan 2020
590,Agra,Agra,Potato,Desi,FAQ,1300,1500,1400,02 Jan 2020
591,Agra,Fatehabad,Potato,Desi,FAQ,700,800,750,31 Dec 2020
592,Agra,Fatehabad,Potato,Desi,FAQ,800,900,850,30 Dec 2020
593,Agra,Fatehabad,Potato,Desi,FAQ,800,900,850,28 Dec 2020
594,Agra,Fatehabad,Potato,Desi,FAQ,850,950,900,27 Dec 2020
595,Agra,Fatehabad,Potato,Desi,FAQ,800,900,850,26 Dec 2020
596,Agra,Fatehabad,Potato,Desi,FAQ,1000,1100,1050,25 Dec 2020
597,Agra,Fatehabad,Potato,Desi,FAQ,800,1000,850,24 Dec 2020
598,Agra,Fatehabad,Potato,Desi,FAQ,1000,1100,1050,22 Dec 2020
599,Agra,Fatehabad,Potato,Desi,FAQ,1200,1300,1250,20 Dec 2020
600,Agra,Fatehabad,Potato,Desi,FAQ,1200,1300,1250,19 Dec 2020
601,Agra,Fatehabad,Potato,Desi,FAQ,1200,1300,1250,17 Dec 2020
602,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1520,16 Dec 2020
603,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,15 Dec 2020
604,Agra,Fatehabad,Potato,Desi,FAQ,1400,1450,1430,14 Dec 2020
605,Agra,Fatehabad,Potato,Desi,FAQ,1400,1500,1450,12 Dec 2020
606,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1520,10 Dec 2020
607,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,09 Dec 2020
608,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,08 Dec 2020
609,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1520,07 Dec 2020
610,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,06 Dec 2020
611,Agra,Fatehabad,Potato,Desi,FAQ,2200,2300,2250,04 Dec 2020
612,Agra,Fatehabad,Potato,Desi,FAQ,2700,2750,2720,02 Dec 2020
613,Agra,Fatehabad,Potato,Desi,FAQ,2650,2730,2700,01 Dec 2020
614,Agra,Fatehabad,Potato,Desi,FAQ,2700,2800,2740,30 Nov 2020
615,Agra,Fatehabad,Potato,Desi,FAQ,2700,2750,2730,28 Nov 2020
616,Agra,Fatehabad,Potato,Desi,FAQ,2700,2800,2750,26 Nov 2020
617,Agra,Fatehabad,Potato,Desi,FAQ,2700,2750,2720,25 Nov 2020
618,Agra,Fatehabad,Potato,Desi,FAQ,2700,2800,2750,24 Nov 2020
619,Agra,Fatehabad,Potato,Desi,FAQ,2500,2600,2550,23 Nov 2020
620,Agra,Fatehabad,Potato,Desi,FAQ,2500,2600,2550,21 Nov 2020
621,Agra,Fatehabad,Potato,Desi,FAQ,2500,2550,2520,20 Nov 2020
622,Agra,Fatehabad,Potato,Desi,FAQ,2000,2050,2020,19 Nov 2020
623,Agra,Fatehabad,Potato,Desi,FAQ,1800,1850,1820,18 Nov 2020
624,Agra,Fatehabad,Potato,Desi,FAQ,1900,2000,1950,17 Nov 2020
625,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,12 Nov 2020
626,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,11 Nov 2020
627,Agra,Fatehabad,Potato,Desi,FAQ,2200,2300,2250,10 Nov 2020
628,Agra,Fatehabad,Potato,Desi,FAQ,2000,2200,2050,09 Nov 2020
629,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,07 Nov 2020
630,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,05 Nov 2020
631,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,03 Nov 2020
632,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,02 Nov 2020
633,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2060,01 Nov 2020
634,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,31 Oct 2020
635,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,30 Oct 2020
636,Agra,Fatehabad,Potato,Desi,FAQ,1800,1850,1820,29 Oct 2020
637,Agra,Fatehabad,Potato,Desi,FAQ,2000,2200,2050,28 Oct 2020
638,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,27 Oct 2020
639,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,26 Oct 2020
640,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2060,25 Oct 2020
641,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,24 Oct 2020
642,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,22 Oct 2020
643,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,21 Oct 2020
644,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,20 Oct 2020
645,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,19 Oct 2020
646,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1530,18 Oct 2020
647,Agra,Fatehabad,Potato,Desi,FAQ,1800,1850,1820,17 Oct 2020
648,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1520,16 Oct 2020
649,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,15 Oct 2020
650,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,14 Oct 2020
651,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,13 Oct 2020
652,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,12 Oct 2020
653,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,11 Oct 2020
654,Agra,Fatehabad,Potato,Desi,FAQ,1500,1550,1520,10 Oct 2020
655,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,07 Oct 2020
656,Agra,Fatehabad,Potato,Desi,FAQ,1500,1600,1550,05 Oct 2020
657,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,04 Oct 2020
658,Agra,Fatehabad,Potato,Desi,FAQ,1850,1950,1900,03 Oct 2020
659,Agra,Fatehabad,Potato,Desi,FAQ,1850,1950,1900,02 Oct 2020
660,Agra,Fatehabad,Potato,Desi,FAQ,1850,2000,1900,01 Oct 2020
661,Agra,Fatehabad,Potato,Desi,FAQ,1850,1950,1900,30 Sep 2020
662,Agra,Fatehabad,Potato,Desi,FAQ,1800,1850,1820,29 Sep 2020
663,Agra,Fatehabad,Potato,Desi,FAQ,2000,2050,2020,28 Sep 2020
664,Agra,Fatehabad,Potato,Desi,FAQ,1800,1870,1860,27 Sep 2020
665,Agra,Fatehabad,Potato,Desi,FAQ,1850,1900,1870,26 Sep 2020
666,Agra,Fatehabad,Potato,Desi,FAQ,1750,1800,1780,24 Sep 2020
667,Agra,Fatehabad,Potato,Desi,FAQ,1850,2000,1900,23 Sep 2020
668,Agra,Fatehabad,Potato,Desi,FAQ,1800,1850,1820,22 Sep 2020
669,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,21 Sep 2020
670,Agra,Fatehabad,Potato,Desi,FAQ,1800,1900,1850,20 Sep 2020
671,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,19 Sep 2020
672,Agra,Fatehabad,Potato,Desi,FAQ,2000,2100,2050,18 Sep 2020
673,Agra,Fatehabad,Potato,Desi,FAQ,1750,1850,1800,17 Sep 2020
